Time (s);sFiltered 0;Min frequency band;Max frequency band
8.5000000000e+000;1.9055178905e+000;;
8.5000000000e+000;1.9001986083e+000;;
8.5000000000e+000;1.8949268261e+000;;
8.5000000000e+000;1.8897020620e+000;;
8.5000000000e+000;1.8845238283e+000;;
8.5000000000e+000;1.8793916596e+000;;
8.5000000000e+000;1.8743050887e+000;;
8.5000000000e+000;1.8692636552e+000;;
8.5000000000e+000;1.8642669103e+000;;
8.5000000000e+000;1.8593144059e+000;;
8.5000000000e+000;1.8544057001e+000;;
8.5000000000e+000;1.8495403671e+000;;
8.5000000000e+000;1.8447179663e+000;;
8.5000000000e+000;1.8399380854e+000;;
8.5000000000e+000;1.8352003067e+000;;
8.5000000000e+000;1.8305042234e+000;;
8.5000000000e+000;1.8258494241e+000;;
8.5000000000e+000;1.8212355158e+000;;
8.5000000000e+000;1.8166621050e+000;;
8.5000000000e+000;1.8121288027e+000;;
8.5000000000e+000;1.8076352267e+000;;
8.5000000000e+000;1.8031810015e+000;;
8.5000000000e+000;1.7987657543e+000;;
8.5000000000e+000;1.7943891196e+000;;
8.5000000000e+000;1.7900507346e+000;;
8.5000000000e+000;1.7857502427e+000;;
8.5000000000e+000;1.7814872927e+000;;
8.5000000000e+000;1.7772615376e+000;;
8.5000000000e+000;1.7730726353e+000;;
8.5000000000e+000;1.7689202482e+000;;
8.5000000000e+000;1.7648040433e+000;;
8.5000000000e+000;1.7607236904e+000;;
8.5000000000e+000;1.7566788709e+000;;
8.5000000000e+000;1.7526692599e+000;;
8.5000000000e+000;1.7486945433e+000;;
8.5000000000e+000;1.7447544097e+000;;
8.5000000000e+000;1.7408485553e+000;;
8.5000000000e+000;1.7369766740e+000;;
8.5000000000e+000;1.7331384685e+000;;
8.5000000000e+000;1.7293336424e+000;;
8.5000000000e+000;1.7255619092e+000;;
8.5000000000e+000;1.7218229778e+000;;
8.5000000000e+000;1.7181165672e+000;;
8.5000000000e+000;1.7144423987e+000;;
8.5000000000e+000;1.7108001939e+000;;
8.5000000000e+000;1.7071896833e+000;;
8.5000000000e+000;1.7036105977e+000;;
8.5000000000e+000;1.7000626738e+000;;
8.5000000000e+000;1.6965456480e+000;;
8.5000000000e+000;1.6930592637e+000;;
8.5000000000e+000;1.6896032665e+000;;
8.5000000000e+000;1.6861774055e+000;;
8.5000000000e+000;1.6827814322e+000;;
8.5000000000e+000;1.6794151020e+000;;
8.5000000000e+000;1.6760781747e+000;;
8.5000000000e+000;1.6727704113e+000;;
8.5000000000e+000;1.6694915757e+000;;
8.5000000000e+000;1.6662414376e+000;;
8.5000000000e+000;1.6630197677e+000;;
8.5000000000e+000;1.6598263395e+000;;
8.5000000000e+000;1.6566609293e+000;;
8.5000000000e+000;1.6535233176e+000;;
8.5000000000e+000;1.6504132872e+000;;
8.5000000000e+000;1.6473306230e+000;;
8.5000000000e+000;1.6442751138e+000;;
8.5000000000e+000;1.6412465502e+000;;
8.5000000000e+000;1.6382447258e+000;;
8.5000000000e+000;1.6352694370e+000;;
8.5000000000e+000;1.6323204821e+000;;
8.5000000000e+000;1.6293976639e+000;;
8.5000000000e+000;1.6265007854e+000;;
8.5000000000e+000;1.6236296539e+000;;
8.5000000000e+000;1.6207840781e+000;;
8.5000000000e+000;1.6179638690e+000;;
8.5000000000e+000;1.6151688409e+000;;
8.5000000000e+000;1.6123988100e+000;;
8.5000000000e+000;1.6096535958e+000;;
8.5000000000e+000;1.6069330177e+000;;
8.5000000000e+000;1.6042369001e+000;;
8.5000000000e+000;1.6015650670e+000;;
8.5000000000e+000;1.5989173486e+000;;
8.5000000000e+000;1.5962935728e+000;;
8.5000000000e+000;1.5936935721e+000;;
8.5000000000e+000;1.5911171812e+000;;
8.5000000000e+000;1.5885642354e+000;;
8.5000000000e+000;1.5860345741e+000;;
8.5000000000e+000;1.5835280371e+000;;
8.5000000000e+000;1.5810444675e+000;;
8.5000000000e+000;1.5785837092e+000;;
8.5000000000e+000;1.5761456088e+000;;
8.5000000000e+000;1.5737300148e+000;;
8.5000000000e+000;1.5713367774e+000;;
8.5000000000e+000;1.5689657490e+000;;
8.5000000000e+000;1.5666167835e+000;;
8.5000000000e+000;1.5642897368e+000;;
8.5000000000e+000;1.5619844672e+000;;
8.5000000000e+000;1.5597008337e+000;;
8.5000000000e+000;1.5574386979e+000;;
8.5000000000e+000;1.5551979229e+000;;
8.5000000000e+000;1.5529783738e+000;;
8.5000000000e+000;1.5507799170e+000;;
8.5000000000e+000;1.5486024209e+000;;
8.5000000000e+000;1.5464457554e+000;;
8.5000000000e+000;1.5443097921e+000;;
8.5000000000e+000;1.5421944044e+000;;
8.5000000000e+000;1.5400994672e+000;;
8.5000000000e+000;1.5380248569e+000;;
8.5000000000e+000;1.5359704517e+000;;
8.5000000000e+000;1.5339361311e+000;;
8.5000000000e+000;1.5319217762e+000;;
8.5000000000e+000;1.5299272700e+000;;
8.5000000000e+000;1.5279524966e+000;;
8.5000000000e+000;1.5259973414e+000;;
8.5000000000e+000;1.5240616920e+000;;
8.5000000000e+000;1.5221454369e+000;;
8.5000000000e+000;1.5202484661e+000;;
8.5000000000e+000;1.5183706710e+000;;
8.5000000000e+000;1.5165119447e+000;;
8.5000000000e+000;1.5146721814e+000;;
8.5000000000e+000;1.5128512766e+000;;
8.5000000000e+000;1.5110491277e+000;;
8.5000000000e+000;1.5092656327e+000;;
8.5000000000e+000;1.5075006915e+000;;
8.5000000000e+000;1.5057542051e+000;;
8.5000000000e+000;1.5040260757e+000;;
8.5000000000e+000;1.5023162070e+000;;
8.5000000000e+000;1.5006245038e+000;;
8.5000000000e+000;1.4989508723e+000;;
8.5000000000e+000;1.4972952198e+000;;
8.5000000000e+000;1.4956574550e+000;;
8.5000000000e+000;1.4940374877e+000;;
8.5000000000e+000;1.4924352291e+000;;
8.5000000000e+000;1.4908505910e+000;;
8.5000000000e+000;1.4892834871e+000;;
8.5000000000e+000;1.4877338321e+000;;
8.5000000000e+000;1.4862015415e+000;;
8.5000000000e+000;1.4846865323e+000;;
8.5000000000e+000;1.4831887226e+000;;
8.5000000000e+000;1.4817080314e+000;;
8.5000000000e+000;1.4802443791e+000;;
8.5000000000e+000;1.4787976870e+000;;
8.5000000000e+000;1.4773678775e+000;;
8.5000000000e+000;1.4759548742e+000;;
8.5000000000e+000;1.4745586017e+000;;
8.5000000000e+000;1.4731789857e+000;;
8.5000000000e+000;1.4718159529e+000;;
8.5000000000e+000;1.4704694310e+000;;
8.5000000000e+000;1.4691393488e+000;;
8.5000000000e+000;1.4678256361e+000;;
8.5000000000e+000;1.4665282238e+000;;
8.5000000000e+000;1.4652470436e+000;;
8.5000000000e+000;1.4639820284e+000;;
8.5000000000e+000;1.4627331120e+000;;
8.5000000000e+000;1.4615002291e+000;;
8.5000000000e+000;1.4602833155e+000;;
8.5000000000e+000;1.4590823079e+000;;
8.5000000000e+000;1.4578971439e+000;;
8.5000000000e+000;1.4567277620e+000;;
8.5000000000e+000;1.4555741020e+000;;
8.5000000000e+000;1.4544361041e+000;;
8.5000000000e+000;1.4533137097e+000;;
8.5000000000e+000;1.4522068612e+000;;
8.5000000000e+000;1.4511155016e+000;;
8.5000000000e+000;1.4500395752e+000;;
8.5000000000e+000;1.4489790267e+000;;
8.5000000000e+000;1.4479338022e+000;;
8.5000000000e+000;1.4469038483e+000;;
8.5000000000e+000;1.4458891125e+000;;
8.5000000000e+000;1.4448895435e+000;;
8.5000000000e+000;1.4439050903e+000;;
8.5000000000e+000;1.4429357033e+000;;
8.5000000000e+000;1.4419813334e+000;;
8.5000000000e+000;1.4410419324e+000;;
8.5000000000e+000;1.4401174530e+000;;
8.5000000000e+000;1.4392078487e+000;;
8.5000000000e+000;1.4383130737e+000;;
8.5000000000e+000;1.4374330833e+000;;
8.5000000000e+000;1.4365678332e+000;;
8.5000000000e+000;1.4357172803e+000;;
8.5000000000e+000;1.4348813821e+000;;
8.5000000000e+000;1.4340600968e+000;;
8.5000000000e+000;1.4332533836e+000;;
8.5000000000e+000;1.4324612023e+000;;
8.5000000000e+000;1.4316835136e+000;;
8.5000000000e+000;1.4309202789e+000;;
8.5000000000e+000;1.4301714604e+000;;
8.5000000000e+000;1.4294370211e+000;;
8.5000000000e+000;1.4287169246e+000;;
8.5000000000e+000;1.4280111354e+000;;
8.5000000000e+000;1.4273196186e+000;;
8.5000000000e+000;1.4266423404e+000;;
8.5000000000e+000;1.4259792673e+000;;
8.5000000000e+000;1.4253303667e+000;;
8.5000000000e+000;1.4246956069e+000;;
8.5000000000e+000;1.4240749566e+000;;
8.5000000000e+000;1.4234683856e+000;;
8.5000000000e+000;1.4228758641e+000;;
8.5000000000e+000;1.4222973631e+000;;
8.5000000000e+000;1.4217328545e+000;;
8.5000000000e+000;1.4211823107e+000;;
8.5000000000e+000;1.4206457048e+000;;
8.5000000000e+000;1.4201230108e+000;;
8.5000000000e+000;1.4196142032e+000;;
8.5000000000e+000;1.4191192573e+000;;
8.5000000000e+000;1.4186381490e+000;;
8.5000000000e+000;1.4181708551e+000;;
8.5000000000e+000;1.4177173528e+000;;
8.5000000000e+000;1.4172776202e+000;;
8.5000000000e+000;1.4168516360e+000;;
8.5000000000e+000;1.4164393796e+000;;
8.5000000000e+000;1.4160408311e+000;;
8.5000000000e+000;1.4156559712e+000;;
8.5000000000e+000;1.4152847813e+000;;
8.5000000000e+000;1.4149272436e+000;;
8.5000000000e+000;1.4145833408e+000;;
8.5000000000e+000;1.4142530563e+000;;
8.5000000000e+000;1.4139363743e+000;;
8.5000000000e+000;1.4136332794e+000;;
8.5000000000e+000;1.4133437572e+000;;
8.5000000000e+000;1.4130677937e+000;;
8.5000000000e+000;1.4128053755e+000;;
8.5000000000e+000;1.4125564903e+000;;
8.5000000000e+000;1.4123211259e+000;;
8.5000000000e+000;1.4120992711e+000;;
8.5000000000e+000;1.4118909152e+000;;
8.5000000000e+000;1.4116960483e+000;;
8.5000000000e+000;1.4115146610e+000;;
8.5000000000e+000;1.4113467446e+000;;
8.5000000000e+000;1.4111922911e+000;;
8.5000000000e+000;1.4110512930e+000;;
8.5000000000e+000;1.4109237437e+000;;
8.5000000000e+000;1.4108096370e+000;;
8.5000000000e+000;1.4107089675e+000;;
8.5000000000e+000;1.4106217303e+000;;
8.5000000000e+000;1.4105479212e+000;;
8.5000000000e+000;1.4104875369e+000;;
8.5000000000e+000;1.4104405742e+000;;
8.5000000000e+000;1.4104070311e+000;;
8.5000000000e+000;1.4103869058e+000;;
8.5000000000e+000;1.4103801975e+000;;
9.0000000000e+000;2.3162925474e+001;;
9.0000000000e+000;2.3374273377e+001;;
9.0000000000e+000;2.3980025150e+001;;
9.0000000000e+000;2.5047691296e+001;;
9.0000000000e+000;2.4064277475e+001;;
9.0000000000e+000;3.2354192931e+001;;
9.0000000000e+000;3.2341213258e+001;;
9.0000000000e+000;4.2078332564e+001;;
9.0000000000e+000;4.3883268793e+001;;
9.0000000000e+000;7.0106775890e+001;;
9.0000000000e+000;6.9885022970e+001;;
9.0000000000e+000;1.2384351725e+002;;
9.0000000000e+000;2.5124375305e+002;;
9.0000000000e+000;6.0949524480e+001;;
9.0000000000e+000;8.6718688132e+001;;
9.0000000000e+000;2.0044098257e+002;;
9.0000000000e+000;3.0747769840e+002;;
9.0000000000e+000;4.1736968002e+001;;
9.0000000000e+000;4.9900312367e+001;;
9.0000000000e+000;1.9841134787e+002;;
9.0000000000e+000;2.6035592877e+002;;
9.0000000000e+000;2.4296851047e+001;;
9.0000000000e+000;1.0853514091e+002;;
9.0000000000e+000;1.3682504584e+002;;
9.0000000000e+000;2.6684754222e+002;;
9.0000000000e+000;1.2042624856e+002;;
9.0000000000e+000;8.5936468722e+001;;
9.0000000000e+000;6.9046941288e+001;;
9.0000000000e+000;5.8582596261e+001;;
9.0000000000e+000;5.1294177449e+001;;
9.0000000000e+000;4.5849259822e+001;;
9.0000000000e+000;4.1586648774e+001;;
9.0000000000e+000;3.8135611021e+001;;
9.0000000000e+000;3.5269885022e+001;;
9.0000000000e+000;3.2842591018e+001;;
9.0000000000e+000;3.0754019530e+001;;
9.0000000000e+000;2.8934538147e+001;;
9.0000000000e+000;2.7335510008e+001;;
9.0000000000e+000;2.5925801099e+001;;
9.0000000000e+000;2.4695855272e+001;;
9.0000000000e+000;2.3684114012e+001;;
9.0000000000e+000;2.3119077313e+001;;
9.0000000000e+000;2.4665112297e+001;;
9.0000000000e+000;9.8896505519e+001;;
9.0000000000e+000;2.8258985059e+001;;
9.0000000000e+000;2.1247104568e+001;;
9.0000000000e+000;1.9268383133e+001;;
9.0000000000e+000;1.8091270617e+001;;
9.0000000000e+000;1.7172354425e+001;;
9.0000000000e+000;1.6369200814e+001;;
9.0000000000e+000;1.5627194019e+001;;
9.0000000000e+000;1.4918497550e+001;;
9.0000000000e+000;1.4224820680e+001;;
9.0000000000e+000;1.3531025689e+001;;
9.0000000000e+000;1.2821873693e+001;;
9.0000000000e+000;1.2079567891e+001;;
9.0000000000e+000;1.1280913989e+001;;
9.0000000000e+000;1.0392994952e+001;;
9.0000000000e+000;9.3654548954e+000;;
9.0000000000e+000;8.1153334148e+000;;
9.0000000000e+000;6.4945515709e+000;;
9.0000000000e+000;4.2211802321e+000;;
9.0000000000e+000;1.4030653423e+000;;
9.0000000000e+000;7.9534437641e+000;;
9.0000000000e+000;3.6482428483e+001;;
9.0000000000e+000;1.5683906892e+002;;
9.0000000000e+000;4.1936786418e+001;;
9.0000000000e+000;2.8726320470e+001;;
9.0000000000e+000;2.3510532199e+001;;
9.0000000000e+000;2.0659093123e+001;;
9.0000000000e+000;1.8826884736e+001;;
9.0000000000e+000;1.7528909652e+001;;
9.0000000000e+000;1.6547602901e+001;;
9.0000000000e+000;1.5770948772e+001;;
9.0000000000e+000;1.5135590984e+001;;
9.0000000000e+000;1.4603295837e+001;;
9.0000000000e+000;1.4150089915e+001;;
9.0000000000e+000;1.3760914544e+001;;
9.0000000000e+000;1.3427099473e+001;;
9.0000000000e+000;1.3145669981e+001;;
9.0000000000e+000;1.2920636246e+001;;
9.0000000000e+000;1.2767945624e+001;;
9.0000000000e+000;1.2730283671e+001;;
9.0000000000e+000;1.2925738682e+001;;
9.0000000000e+000;1.3750098057e+001;;
9.0000000000e+000;1.7155616544e+001;;
9.0000000000e+000;5.3079207306e+001;;
9.0000000000e+000;2.7322204601e+001;;
9.0000000000e+000;1.4821553267e+001;;
9.0000000000e+000;1.2446862262e+001;;
9.0000000000e+000;1.1544517573e+001;;
9.0000000000e+000;1.1066670746e+001;;
9.0000000000e+000;1.0758507261e+001;;
9.0000000000e+000;1.0534523039e+001;;
9.0000000000e+000;1.0359968123e+001;;
9.0000000000e+000;1.0219032588e+001;;
9.0000000000e+000;1.0104284370e+001;;
9.0000000000e+000;1.0012679890e+001;;
9.0000000000e+000;9.9440369782e+000;;
9.0000000000e+000;9.9006473416e+000;;
9.0000000000e+000;9.8877080135e+000;;
9.0000000000e+000;9.9147215719e+000;;
9.0000000000e+000;9.9987212163e+000;;
9.0000000000e+000;1.0171702339e+001;;
9.0000000000e+000;1.0499851285e+001;;
9.0000000000e+000;1.1143267330e+001;;
9.0000000000e+000;1.2607169279e+001;;
9.0000000000e+000;1.7686466421e+001;;
9.0000000000e+000;9.4197033538e+001;;
9.0000000000e+000;4.6657866593e+000;;
9.0000000000e+000;4.6840516787e+000;;
9.0000000000e+000;5.3926817157e+000;;
9.0000000000e+000;5.8019345996e+000;;
9.0000000000e+000;6.0366857905e+000;;
9.0000000000e+000;6.1721362683e+000;;
9.0000000000e+000;6.2467153136e+000;;
9.0000000000e+000;6.2811643071e+000;;
9.0000000000e+000;6.2872982235e+000;;
9.0000000000e+000;6.2720250035e+000;;
9.0000000000e+000;6.2392704246e+000;;
9.0000000000e+000;6.1908893784e+000;;
9.0000000000e+000;6.1269985027e+000;;
9.0000000000e+000;6.0458496753e+000;;
9.0000000000e+000;5.9431229873e+000;;
9.0000000000e+000;5.8101366588e+000;;
9.0000000000e+000;5.6294341152e+000;;
9.0000000000e+000;5.3626276805e+000;;
9.0000000000e+000;4.9089160760e+000;;
9.0000000000e+000;3.8985314484e+000;;
9.0000000000e+000;1.5371377828e+000;;
9.0000000000e+000;1.3406177227e+001;;
9.0000000000e+000;8.6297492568e+000;;
9.0000000000e+000;7.6277583778e+000;;
9.0000000000e+000;7.1744047118e+000;;
9.0000000000e+000;6.9047067546e+000;;
9.0000000000e+000;6.7187215222e+000;;
9.0000000000e+000;6.5779599122e+000;;
9.0000000000e+000;6.4644603096e+000;;
9.0000000000e+000;6.3687207347e+000;;
9.0000000000e+000;6.2852474452e+000;;
9.0000000000e+000;6.2106450307e+000;;
9.0000000000e+000;6.1427035517e+000;;
9.0000000000e+000;6.0799226054e+000;;
9.0000000000e+000;6.0212483329e+000;;
9.0000000000e+000;5.9659183709e+000;;
9.0000000000e+000;5.9133678828e+000;;
9.0000000000e+000;5.8631686709e+000;;
9.0000000000e+000;5.8149902696e+000;;
9.0000000000e+000;5.7685731244e+000;;
9.0000000000e+000;5.7237105153e+000;;
9.0000000000e+000;5.6802350315e+000;;
9.0000000000e+000;5.6380098214e+000;;
9.0000000000e+000;5.5969215509e+000;;
9.0000000000e+000;5.5568751168e+000;;
9.0000000000e+000;5.5177903306e+000;;
9.0000000000e+000;5.4795986282e+000;;
9.0000000000e+000;5.4422409465e+000;;
9.0000000000e+000;5.4056661580e+000;;
9.0000000000e+000;5.3698292647e+000;;
9.0000000000e+000;5.3346907690e+000;;
9.0000000000e+000;5.3002156586e+000;;
9.0000000000e+000;5.2663725082e+000;;
9.0000000000e+000;5.2331332353e+000;;
9.0000000000e+000;5.2004723280e+000;;
9.0000000000e+000;5.1683667688e+000;;
9.0000000000e+000;5.1367952938e+000;;
9.0000000000e+000;5.1057386777e+000;;
9.0000000000e+000;5.0751789914e+000;;
9.0000000000e+000;5.0450998269e+000;;
9.0000000000e+000;5.0154857111e+000;;
9.0000000000e+000;4.9863224382e+000;;
9.0000000000e+000;4.9575966580e+000;;
9.0000000000e+000;4.9292957903e+000;;
9.0000000000e+000;4.9014081672e+000;;
9.0000000000e+000;4.8739225173e+000;;
9.0000000000e+000;4.8468283932e+000;;
9.0000000000e+000;4.8201158115e+000;;
9.0000000000e+000;4.7937753531e+000;;
9.0000000000e+000;4.7677979354e+000;;
9.0000000000e+000;4.7421750407e+000;;
9.0000000000e+000;4.7168984240e+000;;
9.0000000000e+000;4.6919602163e+000;;
9.0000000000e+000;4.6673529697e+000;;
9.0000000000e+000;4.6430694140e+000;;
9.0000000000e+000;4.6191026363e+000;;
9.0000000000e+000;4.5954459903e+000;;
9.0000000000e+000;4.5720930274e+000;;
9.0000000000e+000;4.5490375569e+000;;
9.0000000000e+000;4.5262736756e+000;;
9.0000000000e+000;4.5037955079e+000;;
9.0000000000e+000;4.4815975545e+000;;
9.0000000000e+000;4.4596744151e+000;;
9.0000000000e+000;4.4380208639e+000;;
9.0000000000e+000;4.4166318553e+000;;
9.0000000000e+000;4.3955024853e+000;;
9.0000000000e+000;4.3746279795e+000;;
9.0000000000e+000;4.3540037299e+000;;
9.0000000000e+000;4.3336253056e+000;;
9.0000000000e+000;4.3134882871e+000;;
9.0000000000e+000;4.2935884649e+000;;
9.0000000000e+000;4.2739217305e+000;;
9.0000000000e+000;4.2544840547e+000;;
9.0000000000e+000;4.2352715538e+000;;
9.0000000000e+000;4.2162804358e+000;;
9.0000000000e+000;4.1975069952e+000;;
9.0000000000e+000;4.1789476157e+000;;
9.0000000000e+000;4.1605987888e+000;;
9.0000000000e+000;4.1424570916e+000;;
9.0000000000e+000;4.1245191684e+000;;
9.0000000000e+000;4.1067817690e+000;;
9.0000000000e+000;4.0892417017e+000;;
9.0000000000e+000;4.0718958470e+000;;
9.0000000000e+000;4.0547412035e+000;;
9.0000000000e+000;4.0377747452e+000;;
9.0000000000e+000;4.0209936134e+000;;
9.0000000000e+000;4.0043949626e+000;;
9.0000000000e+000;3.9879760392e+000;;
9.0000000000e+000;3.9717340960e+000;;
9.0000000000e+000;3.9556665133e+000;;
9.0000000000e+000;3.9397706927e+000;;
9.0000000000e+000;3.9240441031e+000;;
9.0000000000e+000;3.9084842673e+000;;
9.0000000000e+000;3.8930887384e+000;;
9.0000000000e+000;3.8778551484e+000;;
9.0000000000e+000;3.8627811749e+000;;
9.0000000000e+000;3.8478645376e+000;;
9.0000000000e+000;3.8331029959e+000;;
9.0000000000e+000;3.8184943749e+000;;
9.0000000000e+000;3.8040365117e+000;;
9.0000000000e+000;3.7897273332e+000;;
9.0000000000e+000;3.7755647652e+000;;
9.0000000000e+000;3.7615467977e+000;;
9.0000000000e+000;3.7476714486e+000;;
9.0000000000e+000;3.7339367868e+000;;
9.0000000000e+000;3.7203409062e+000;;
9.0000000000e+000;3.7068819489e+000;;
9.0000000000e+000;3.6935580814e+000;;
9.0000000000e+000;3.6803675051e+000;;
9.0000000000e+000;3.6673084793e+000;;
9.0000000000e+000;3.6543792614e+000;;
9.0000000000e+000;3.6415781625e+000;;
9.0000000000e+000;3.6289035385e+000;;
9.0000000000e+000;3.6163537273e+000;;
9.0000000000e+000;3.6039271467e+000;;
9.0000000000e+000;3.5916222120e+000;;
9.0000000000e+000;3.5794374005e+000;;
9.0000000000e+000;3.5673711851e+000;;
9.0000000000e+000;3.5554220784e+000;;
9.0000000000e+000;3.5435886157e+000;;
9.0000000000e+000;3.5318693704e+000;;
9.0000000000e+000;3.5202629229e+000;;
9.0000000000e+000;3.5087678959e+000;;
9.0000000000e+000;3.4973829350e+000;;
9.0000000000e+000;3.4861066801e+000;;
9.0000000000e+000;3.4749378373e+000;;
9.0000000000e+000;3.4638751135e+000;;
9.0000000000e+000;3.4529172370e+000;;
9.0000000000e+000;3.4420629600e+000;;
9.0000000000e+000;3.4313110607e+000;;
9.0000000000e+000;3.4206603326e+000;;
9.0000000000e+000;3.4101095911e+000;;
9.0000000000e+000;3.3996576715e+000;;
9.0000000000e+000;3.3893034281e+000;;
9.0000000000e+000;3.3790457364e+000;;
9.0000000000e+000;3.3688834923e+000;;
9.0000000000e+000;3.3588155970e+000;;
9.0000000000e+000;3.3488409893e+000;;
9.0000000000e+000;3.3389586105e+000;;
9.0000000000e+000;3.3291674279e+000;;
9.0000000000e+000;3.3194664223e+000;;
9.0000000000e+000;3.3098545870e+000;;
9.0000000000e+000;3.3003309380e+000;;
9.0000000000e+000;3.2908944978e+000;;
9.0000000000e+000;3.2815443257e+000;;
9.0000000000e+000;3.2722794669e+000;;
9.0000000000e+000;3.2630990017e+000;;
9.0000000000e+000;3.2540020224e+000;;
9.0000000000e+000;3.2449876240e+000;;
9.0000000000e+000;3.2360549344e+000;;
